id,scopus_id,doi,title,prompt_name,prompt_hash,model,temperature,llm_output,llm_label
SCOPUS_ID:84940038714,SCOPUS_ID:84940038714,10.1097/EDE.0000000000000350,To Treat or to Prevent?: Reducing the Population Burden of Violence-related Post-traumatic Stress Disorder,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:85025662016,SCOPUS_ID:85025662016,10.1016/j.amepre.2017.05.019,Yoga for Military Veterans with Chronic Low Back Pain: A Randomized Clinical Trial,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:0027787349,SCOPUS_ID:0027787349,10.1093/ije/22.6.1056,Gender differential in all-cause and cardiovascular disease mortality,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0029933963,SCOPUS_ID:0029933963,10.1007/BF00144421,Unusual features in the epidemiology of Lyme borreliosis,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85105814926,SCOPUS_ID:85105814926,10.1016/j.ypmed.2021.106617,The value of adding a single co-test in HPV primary screening,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:84907336726,SCOPUS_ID:84907336726,10.1016/j.ypmed.2014.08.015,"The association of major patterns of physical activity, sedentary behavior and sleep with health-related quality of life: A cohort study",.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:84950266705,SCOPUS_ID:84950266705,10.1093/aje/kwv152,The Impact of Sparse Follow-up on Marginal Structural Models for Time-to-Event Data,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:63149172821,SCOPUS_ID:63149172821,10.2105/AJPH.2008.146571,Psychosocial care for women survivors of the tsunami disaster in India,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:0031661866,SCOPUS_ID:0031661866,10.2105/AJPH.88.10.1503,Misclassification rates for current smokers misclassified as nonsmokers,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85014802814,SCOPUS_ID:85014802814,10.1093/aje/kww129,Improving estimates of numbers of children with severe acute malnutrition using cohort and survey data,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85033381429,SCOPUS_ID:85033381429,10.1016/j.ypmed.2017.10.035,Modifiable predictors of insufficient sleep durations: A longitudinal analysis of youth in the COMPASS study,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85153610705,SCOPUS_ID:85153610705,10.1016/j.amepre.2023.03.006,Effectiveness of the National Diabetes Prevention Program After Gestational Diabetes,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85203007053,SCOPUS_ID:85203007053,10.1016/j.ypmed.2024.108125,Relationship between participation in projects of incentives to promote walking and healthy aging among the older population: A four-year longitudinal study,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:85041402164,SCOPUS_ID:85041402164,10.1016/j.ypmed.2018.01.017,Internet little cigar and cigarillo vendors: Surveillance of sales and marketing practices via website content analysis,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:0028032014,SCOPUS_ID:0028032014,10.1093/oxfordjournals.aje.a116980,Prevalence of low birth weight among hispanic infants with united states-born and foreign-born mothers: The effect of urban poverty,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85148892048,SCOPUS_ID:85148892048,10.1016/j.amepre.2023.01.039,Spillover After Mammography Guideline Change: Evidence From State-Level Trends,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:84868300097,SCOPUS_ID:84868300097,10.1016/j.ypmed.2012.08.021,Relationship between physical activity and general mental health,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0027319802,SCOPUS_ID:0027319802,10.1016/s0749-3797(18)30729-3,Cost-effectiveness of two nurse-led programs to teach breast self- examination,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:8544255516,SCOPUS_ID:8544255516,10.1023/A:1007369203648,"Awareness, treatment and control of hyperlipidaemia, hypertension and diabetes mellitus in a selected population of southern Italy",.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:79953168900,SCOPUS_ID:79953168900,10.1016/j.ypmed.2010.07.006,Evaluation of policies to promote physical activity in afterschool programs: Are we meeting current benchmarks?,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:0025031812,SCOPUS_ID:0025031812,10.1097/00001648-199001000-00010,No adjustments are needed for multiple comparisons,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:84945476876,SCOPUS_ID:84945476876,10.1016/j.amepre.2015.04.019,"Measles, Mumps, and Rubella Titers in Air Force Recruits: Below Herd Immunity Thresholds?",.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:84894083669,SCOPUS_ID:84894083669,10.2105/AJPH.2013.301600,Suicidal ideation among community-dwelling adults in the United States,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:85152168730,SCOPUS_ID:85152168730,10.1136/jech-2022-220009,Gender identity and sexual orientation: A glossary,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0033795188,SCOPUS_ID:0033795188,10.2105/AJPH.90.10.1526,Childhood mortality impact and costs of integrating vitamin A supplementation into immunization campaigns,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0031706171,SCOPUS_ID:0031706171,10.1136/jech.52.10.645,"Reproductive factors and fatal hip fractures. A Norwegian prospective study of 63,000 women",.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:37249052337,SCOPUS_ID:37249052337,10.1093/eurpub/ckm036,"Alcohol drinking, consumption patterns and breast cancer among Danish nurses: A cohort study",.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:84888263427,SCOPUS_ID:84888263427,10.2105/AJPH.2013.301632,New to care: Demands on a health system when homeless veterans are enrolled in a medical home model,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:85083882682,SCOPUS_ID:85083882682,10.1093/aje/kwz284,"Hospital Records of Pain, Fatigue, or Circulatory Symptoms in Girls Exposed to Human Papillomavirus Vaccination: Cohort, Self-Controlled Case Series, and Population Time Trend Studies",.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:84959479353,SCOPUS_ID:84959479353,10.1016/j.amepre.2015.07.012,Lifestyle Intervention for People with Severe Obesity and Serious Mental Illness,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0030957690,SCOPUS_ID:0030957690,10.1097/00001648-199707000-00010,Risk factors for work-related violent victimization,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0030972541,SCOPUS_ID:0030972541,10.1093/oxfordjournals.aje.a009170,Families and natural history of lipids in childhood: An 18-year follow- up study,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0033178882,SCOPUS_ID:0033178882,10.1093/oxfordjournals.aje.a009996,"Increased effects of smoking and obesity on asthma among female Canadians: The National Population Health Survey, 1994-1995",.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:77951236082,SCOPUS_ID:77951236082,10.2105/AJPH.2009.176222,Ke Ã€no Ola: Moloka Ì€i's community-based healthy lifestyle modification program,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:84871996226,SCOPUS_ID:84871996226,10.1016/j.ypmed.2012.10.014,Acceptability of standing workstations in elementary schools: A pilot study,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0032532135,SCOPUS_ID:0032532135,10.1093/oxfordjournals.aje.a009695,Ethnic disparities in patient recall of physician recommendations of diagnostic and treatment procedures for coronary disease,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0032780231,SCOPUS_ID:0032780231,10.1006/pmed.1998.0407,Targeting smokers with low readiness to change with tailored and nontailored self-help materials,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:84920926388,SCOPUS_ID:84920926388,10.1016/j.ypmed.2014.12.015,Occurrence and duration of various operational definitions of sedentary bouts and cross-sectional associations with cardiometabolic health indicators: The ENERGY-project,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0032838463,SCOPUS_ID:0032838463,10.1016/S0749-3797(99)00060-4,Is cigarette smoking associated with impaired physical and mental functional status? An office-based survey of primary care patients,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85049344365,SCOPUS_ID:85049344365,10.1016/S2468-2667(18)30109-9,Effects of restrictions to Income Support on health of lone mothers in the UK: a natural experiment study,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85056136590,SCOPUS_ID:85056136590,10.1136/jech-2018-211231,Tuberculosis and diabetes: Bidirectional association in a UK primary care data set,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:84996538929,SCOPUS_ID:84996538929,10.1016/j.amepre.2016.08.033,Correlates of Helmet Use Among Recreation and Transportation Bicyclists,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:7944221330,SCOPUS_ID:7944221330,10.1016/j.ypmed.2004.04.019,Television viewing and smoking volume in adolescent smokers: A cross-sectional study,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85127852077,SCOPUS_ID:85127852077,10.1097/EDE.0000000000001470,Estimands and Estimation of COVID-19 Vaccine Effectiveness Under the Test-Negative Design: Connections to Causal Inference,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0037114889,SCOPUS_ID:0037114889,10.1093/aje/kwf157,"Homocysteine and blood pressure in the Third National Health and Nutrition Examination Survey, 1988-1994",.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0001433962,SCOPUS_ID:0001433962,10.1093/eurpub/6.3.166,"Socioeconomic inequalities in perinatal and infant mortality from 1854 to 1990 in Amsterdam, the Netherlands",.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:78651299926,SCOPUS_ID:78651299926,10.1136/jech.2009.098269,Social disparities in periodontitis among US adults: The effect of allostatic load,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85146336085,SCOPUS_ID:85146336085,10.1016/j.amepre.2022.12.010,Air Quality Index and Childhood Asthma: A Pilot Randomized Clinical Trial Intervention,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0030009244,SCOPUS_ID:0030009244,10.1093/ije/25.2.394,Characteristics of non-insulin-dependent diabetes mellitus in elderly men: Effect modification by family history,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0036721712,SCOPUS_ID:0036721712,10.2105/AJPH.92.9.1523,The social-environmental context of violent behavior in persons treated for severe mental illness,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:84884140205,SCOPUS_ID:84884140205,10.2105/AJPH.2013.301487,An empirical evaluation of the US beer institute's self-regulation code governing the content of beer advertising,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:85122909289,SCOPUS_ID:85122909289,10.2105/AJPH.2021.306565,Adherence to Social-Distancing and Personal Hygiene Behavior Guidelines and Risk of COVID-19 Diagnosis: Evidence From the Understanding America Study,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0035863903,SCOPUS_ID:0035863903,10.1093/aje/153.2.145,Effect of body mass on the association between estrogen replacement therapy and mortality among elderly US women,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85034761002,SCOPUS_ID:85034761002,10.1093/aje/kwx170,Sex Differences in the Association between Pain and Injurious Falls in Older Adults: A Population-Based Longitudinal Study,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85060567577,SCOPUS_ID:85060567577,10.1093/eurpub/cky107,Predictive risk model for the diagnosis of diabetes mellitus type 2 in a follow-up study 15 years on: PRODI2 Study,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:26444557985,SCOPUS_ID:26444557985,10.1093/aje/kwi249,"Evaluation of offspring and maternal genetic effects on disease risk using a family-based approach: The ""pent"" design",.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:84928910829,SCOPUS_ID:84928910829,10.1093/aje/kwu331,Overweight and obesity in midlife and brain structure and dementia 26 years later,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0035863840,SCOPUS_ID:0035863840,10.1093/aje/153.2.153,"Factors associated with earthquake deaths in the great Hanshin-Awaji earthquake, 1995",.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:84879015315,SCOPUS_ID:84879015315,10.2105/AJPH.2012.300783,Associations between psychiatric inpatient bed supply and the prevalence of serious mental illness in veterans affairs nursing homes,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:85163105729,SCOPUS_ID:85163105729,10.1016/j.ypmed.2023.107569,"The need for a personalized, core digital resource to facilitate health self-management",.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:84939488498,SCOPUS_ID:84939488498,10.1093/eurpub/cku178,"Vaccination coverage for measles, mumps and rubella in anthroposophical schools in Gelderland, the Netherlands",.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:77956579128,SCOPUS_ID:77956579128,10.1016/j.amepre.2010.05.023,"Weight concerns, mood, and postpartum smoking relapse",.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:85102907333,SCOPUS_ID:85102907333,10.2105/AJPH.2020.306097,Establishing a SARS-CoV-2 (COVID-19) Drive-Through Collection Site: A Community-Based Participatory Research Partnership With a Federally Qualified Health Center,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85006078355,SCOPUS_ID:85006078355,10.2105/AJPH.2016.303450,"A public-private partnership to mitigate food insecurity and food waste in Orange County, California",.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85044271034,SCOPUS_ID:85044271034,10.1097/EDE.0000000000000753,The Relationship between 2009 Pandemic H1N1 Influenza during Pregnancy and Preterm Birth: A Population-based Cohort Study,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85067089244,SCOPUS_ID:85067089244,10.1093/aje/kwz056,Optimism and Healthy Aging in Women and Men,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0030991841,SCOPUS_ID:0030991841,10.1093/eurpub/7.2.153,Cost-effectiveness of vaccination against pneumococcal pneumonia in The Netherlands,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85040537803,SCOPUS_ID:85040537803,10.2105/AJPH.2017.304179,Various Types of Arthritis in the United States: Prevalence and Age-Related Trends From 1999 to 2014,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:84939523052,SCOPUS_ID:84939523052,10.1093/eurpub/cku191,Cybervictimization and somatic and psychological symptoms among Italian middle school students,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:18444365008,SCOPUS_ID:18444365008,10.1093/ije/dyh377,Pre-hospital coronary care and coronary fatality in the Belfast and Glasgow MONICA populations,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:10744220752,SCOPUS_ID:10744220752,10.1016/j.ypmed.2003.08.009,Changes in the nutrient content of school lunches: Results from the Pathways study,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:7244239176,SCOPUS_ID:7244239176,10.1136/jech.2003.015370,History of addictions.,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85163144598,SCOPUS_ID:85163144598,10.1016/j.ypmed.2023.107582,Action recognition for sports combined training based on wearable sensor technology and SVM prediction,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85131904117,SCOPUS_ID:85131904117,10.1093/ije/dyac049,Decline in attention-deficit hyperactivity disorder traits over the life course in the general population: Trajectories across five population birth cohorts spanning ages 3 to 45 years,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85053424873,SCOPUS_ID:85053424873,10.1016/S2468-2667(18)30097-5,"The effect of public health-oriented drug law reform on HIV incidence in people who inject drugs in Tijuana, Mexico: an epidemic modelling study",.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:0031925067,SCOPUS_ID:0031925067,10.1093/ije/27.2.222,Morbidity differences by occupational class among men in seven European countries: An application of the Erikson-Goldthorpe social class scheme,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0036392038,SCOPUS_ID:0036392038,10.1006/pmed.2002.1064,Clustering of lifestyle risk factors in a general adult population,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:0033230487,SCOPUS_ID:0033230487,10.1016/S0749-3797(99)00087-2,Policy tools for building health education and preventive counseling into managed care,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0027287546,SCOPUS_ID:0027287546,10.1093/oxfordjournals.aje.a116744,Breast cancer risk associated with abnormal cytology in nipple aspirates of breast fluid and prior history of breast biopsy,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0028139166,SCOPUS_ID:0028139166,10.1006/pmed.1994.1134,Correlates of healthy eating habits in low-income Black women and Latinas,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:84987962219,SCOPUS_ID:84987962219,10.2105/AJPH.2016.303362,Impact of the Berkeley excise tax on sugar-sweetened beverage consumption,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:71449114462,SCOPUS_ID:71449114462,10.1093/eurpub/ckp065,Prevalence of family violence in adults and children: Estimates using the capture-recapture method,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85006166037,SCOPUS_ID:85006166037,10.1016/j.amepre.2016.09.018,Factors Perceived as Influencing Local Health Department Involvement in Mental Health,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:85121236733,SCOPUS_ID:85121236733,10.1093/eurpub/ckab152,Health workforce protection and preparedness during the covid-19 pandemic: A tool for the rapid assessment of EU health systems,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
SCOPUS_ID:17844400812,SCOPUS_ID:17844400812,10.1016/j.ypmed.2004.09.018,Pap smear use in California: Are we closing the racial/ethnic gap?,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85051131275,SCOPUS_ID:85051131275,10.1016/j.ypmed.2018.08.001,Associations of volumes and patterns of physical activity with metabolic health in children: A multivariate pattern analysis approach,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:85131903072,SCOPUS_ID:85131903072,10.1093/ije/dyab204,Pre-eclampsia and risk of early-childhood asthma: A register study with sibling comparison and an exploration of intermediate variables,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0033568791,SCOPUS_ID:0033568791,10.1093/oxfordjournals.aje.a010053,Breast cancer and oral contraceptive use in Asian-American women,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": false}",NO
SCOPUS_ID:0029004262,SCOPUS_ID:0029004262,10.1093/ije/24.supplement_1.s113,The Multifund and outcome research,.1_run2,4d5748db0b6b,deepseek-chat,0.1,"{""policy_claim"": true}",YES
