id,scopus_id,doi,title,prompt_name,prompt_hash,model,temperature,llm_output,llm_label
SCOPUS_ID:0027319802,SCOPUS_ID:0027319802,10.1016/s0749-3797(18)30729-3,Cost-effectiveness of two nurse-led programs to teach breast self- examination,ECreview,excel,excel-column,,"{""policy_claim"": false}",NO
SCOPUS_ID:0025031812,SCOPUS_ID:0025031812,10.1097/00001648-199001000-00010,No adjustments are needed for multiple comparisons,ECreview,excel,excel-column,,"{""policy_claim"": false}",NO
SCOPUS_ID:79953168900,SCOPUS_ID:79953168900,10.1016/j.ypmed.2010.07.006,Evaluation of policies to promote physical activity in afterschool programs: Are we meeting current benchmarks?,ECreview,excel,excel-column,,"{""policy_claim"": false}",NO
SCOPUS_ID:85152168730,SCOPUS_ID:85152168730,10.1136/jech-2022-220009,Gender identity and sexual orientation: A glossary,ECreview,excel,excel-column,,,
SCOPUS_ID:84894083669,SCOPUS_ID:84894083669,10.2105/AJPH.2013.301600,Suicidal ideation among community-dwelling adults in the United States,ECreview,excel,excel-column,,"{""policy_claim"": true}",YES
SCOPUS_ID:84945476876,SCOPUS_ID:84945476876,10.1016/j.amepre.2015.04.019,"Measles, Mumps, and Rubella Titers in Air Force Recruits: Below Herd Immunity Thresholds?",ECreview,excel,excel-column,,"{""policy_claim"": false}",NO
SCOPUS_ID:0031706171,SCOPUS_ID:0031706171,10.1136/jech.52.10.645,"Reproductive factors and fatal hip fractures. A Norwegian prospective study of 63,000 women",ECreview,excel,excel-column,,,
SCOPUS_ID:0033795188,SCOPUS_ID:0033795188,10.2105/AJPH.90.10.1526,Childhood mortality impact and costs of integrating vitamin A supplementation into immunization campaigns,ECreview,excel,excel-column,,,
SCOPUS_ID:37249052337,SCOPUS_ID:37249052337,10.1093/eurpub/ckm036,"Alcohol drinking, consumption patterns and breast cancer among Danish nurses: A cohort study",ECreview,excel,excel-column,,,
SCOPUS_ID:84888263427,SCOPUS_ID:84888263427,10.2105/AJPH.2013.301632,New to care: Demands on a health system when homeless veterans are enrolled in a medical home model,ECreview,excel,excel-column,,"{""policy_claim"": true}",YES
SCOPUS_ID:85083882682,SCOPUS_ID:85083882682,10.1093/aje/kwz284,"Hospital Records of Pain, Fatigue, or Circulatory Symptoms in Girls Exposed to Human Papillomavirus Vaccination: Cohort, Self-Controlled Case Series, and Population Time Trend Studies",ECreview,excel,excel-column,,,
SCOPUS_ID:84959479353,SCOPUS_ID:84959479353,10.1016/j.amepre.2015.07.012,Lifestyle Intervention for People with Severe Obesity and Serious Mental Illness,ECreview,excel,excel-column,,,
SCOPUS_ID:0030957690,SCOPUS_ID:0030957690,10.1097/00001648-199707000-00010,Risk factors for work-related violent victimization,ECreview,excel,excel-column,,,
SCOPUS_ID:0030972541,SCOPUS_ID:0030972541,10.1093/oxfordjournals.aje.a009170,Families and natural history of lipids in childhood: An 18-year follow- up study,ECreview,excel,excel-column,,,
SCOPUS_ID:77951236082,SCOPUS_ID:77951236082,10.2105/AJPH.2009.176222,Ke Ã€no Ola: Moloka Ì€i's community-based healthy lifestyle modification program,ECreview,excel,excel-column,,,
SCOPUS_ID:0033178882,SCOPUS_ID:0033178882,10.1093/oxfordjournals.aje.a009996,"Increased effects of smoking and obesity on asthma among female Canadians: The National Population Health Survey, 1994-1995",ECreview,excel,excel-column,,,
SCOPUS_ID:84871996226,SCOPUS_ID:84871996226,10.1016/j.ypmed.2012.10.014,Acceptability of standing workstations in elementary schools: A pilot study,ECreview,excel,excel-column,,,
SCOPUS_ID:0032532135,SCOPUS_ID:0032532135,10.1093/oxfordjournals.aje.a009695,Ethnic disparities in patient recall of physician recommendations of diagnostic and treatment procedures for coronary disease,ECreview,excel,excel-column,,,
SCOPUS_ID:0032780231,SCOPUS_ID:0032780231,10.1006/pmed.1998.0407,Targeting smokers with low readiness to change with tailored and nontailored self-help materials,ECreview,excel,excel-column,,,
SCOPUS_ID:84920926388,SCOPUS_ID:84920926388,10.1016/j.ypmed.2014.12.015,Occurrence and duration of various operational definitions of sedentary bouts and cross-sectional associations with cardiometabolic health indicators: The ENERGY-project,ECreview,excel,excel-column,,,
SCOPUS_ID:85049344365,SCOPUS_ID:85049344365,10.1016/S2468-2667(18)30109-9,Effects of restrictions to Income Support on health of lone mothers in the UK: a natural experiment study,ECreview,excel,excel-column,,,
SCOPUS_ID:0032838463,SCOPUS_ID:0032838463,10.1016/S0749-3797(99)00060-4,Is cigarette smoking associated with impaired physical and mental functional status? An office-based survey of primary care patients,ECreview,excel,excel-column,,,
SCOPUS_ID:85056136590,SCOPUS_ID:85056136590,10.1136/jech-2018-211231,Tuberculosis and diabetes: Bidirectional association in a UK primary care data set,ECreview,excel,excel-column,,,
SCOPUS_ID:84996538929,SCOPUS_ID:84996538929,10.1016/j.amepre.2016.08.033,Correlates of Helmet Use Among Recreation and Transportation Bicyclists,ECreview,excel,excel-column,,,
SCOPUS_ID:7944221330,SCOPUS_ID:7944221330,10.1016/j.ypmed.2004.04.019,Television viewing and smoking volume in adolescent smokers: A cross-sectional study,ECreview,excel,excel-column,,,
SCOPUS_ID:85127852077,SCOPUS_ID:85127852077,10.1097/EDE.0000000000001470,Estimands and Estimation of COVID-19 Vaccine Effectiveness Under the Test-Negative Design: Connections to Causal Inference,ECreview,excel,excel-column,,,
SCOPUS_ID:0001433962,SCOPUS_ID:0001433962,10.1093/eurpub/6.3.166,"Socioeconomic inequalities in perinatal and infant mortality from 1854 to 1990 in Amsterdam, the Netherlands",ECreview,excel,excel-column,,,
SCOPUS_ID:0037114889,SCOPUS_ID:0037114889,10.1093/aje/kwf157,"Homocysteine and blood pressure in the Third National Health and Nutrition Examination Survey, 1988-1994",ECreview,excel,excel-column,,,
SCOPUS_ID:78651299926,SCOPUS_ID:78651299926,10.1136/jech.2009.098269,Social disparities in periodontitis among US adults: The effect of allostatic load,ECreview,excel,excel-column,,,
SCOPUS_ID:85146336085,SCOPUS_ID:85146336085,10.1016/j.amepre.2022.12.010,Air Quality Index and Childhood Asthma: A Pilot Randomized Clinical Trial Intervention,ECreview,excel,excel-column,,,
SCOPUS_ID:0030009244,SCOPUS_ID:0030009244,10.1093/ije/25.2.394,Characteristics of non-insulin-dependent diabetes mellitus in elderly men: Effect modification by family history,ECreview,excel,excel-column,,,
SCOPUS_ID:0036721712,SCOPUS_ID:0036721712,10.2105/AJPH.92.9.1523,The social-environmental context of violent behavior in persons treated for severe mental illness,ECreview,excel,excel-column,,,
SCOPUS_ID:84884140205,SCOPUS_ID:84884140205,10.2105/AJPH.2013.301487,An empirical evaluation of the US beer institute's self-regulation code governing the content of beer advertising,ECreview,excel,excel-column,,,
SCOPUS_ID:85122909289,SCOPUS_ID:85122909289,10.2105/AJPH.2021.306565,Adherence to Social-Distancing and Personal Hygiene Behavior Guidelines and Risk of COVID-19 Diagnosis: Evidence From the Understanding America Study,ECreview,excel,excel-column,,,
SCOPUS_ID:0035863903,SCOPUS_ID:0035863903,10.1093/aje/153.2.145,Effect of body mass on the association between estrogen replacement therapy and mortality among elderly US women,ECreview,excel,excel-column,,,
SCOPUS_ID:85034761002,SCOPUS_ID:85034761002,10.1093/aje/kwx170,Sex Differences in the Association between Pain and Injurious Falls in Older Adults: A Population-Based Longitudinal Study,ECreview,excel,excel-column,,,
SCOPUS_ID:85060567577,SCOPUS_ID:85060567577,10.1093/eurpub/cky107,Predictive risk model for the diagnosis of diabetes mellitus type 2 in a follow-up study 15 years on: PRODI2 Study,ECreview,excel,excel-column,,,
SCOPUS_ID:84928910829,SCOPUS_ID:84928910829,10.1093/aje/kwu331,Overweight and obesity in midlife and brain structure and dementia 26 years later,ECreview,excel,excel-column,,,
SCOPUS_ID:26444557985,SCOPUS_ID:26444557985,10.1093/aje/kwi249,"Evaluation of offspring and maternal genetic effects on disease risk using a family-based approach: The ""pent"" design",ECreview,excel,excel-column,,,
SCOPUS_ID:0035863840,SCOPUS_ID:0035863840,10.1093/aje/153.2.153,"Factors associated with earthquake deaths in the great Hanshin-Awaji earthquake, 1995",ECreview,excel,excel-column,,,
SCOPUS_ID:84879015315,SCOPUS_ID:84879015315,10.2105/AJPH.2012.300783,Associations between psychiatric inpatient bed supply and the prevalence of serious mental illness in veterans affairs nursing homes,ECreview,excel,excel-column,,,
SCOPUS_ID:85163105729,SCOPUS_ID:85163105729,10.1016/j.ypmed.2023.107569,"The need for a personalized, core digital resource to facilitate health self-management",ECreview,excel,excel-column,,,
SCOPUS_ID:84939488498,SCOPUS_ID:84939488498,10.1093/eurpub/cku178,"Vaccination coverage for measles, mumps and rubella in anthroposophical schools in Gelderland, the Netherlands",ECreview,excel,excel-column,,,
SCOPUS_ID:77956579128,SCOPUS_ID:77956579128,10.1016/j.amepre.2010.05.023,"Weight concerns, mood, and postpartum smoking relapse",ECreview,excel,excel-column,,,
SCOPUS_ID:85006078355,SCOPUS_ID:85006078355,10.2105/AJPH.2016.303450,"A public-private partnership to mitigate food insecurity and food waste in Orange County, California",ECreview,excel,excel-column,,,
SCOPUS_ID:85102907333,SCOPUS_ID:85102907333,10.2105/AJPH.2020.306097,Establishing a SARS-CoV-2 (COVID-19) Drive-Through Collection Site: A Community-Based Participatory Research Partnership With a Federally Qualified Health Center,ECreview,excel,excel-column,,,
SCOPUS_ID:85044271034,SCOPUS_ID:85044271034,10.1097/EDE.0000000000000753,The Relationship between 2009 Pandemic H1N1 Influenza during Pregnancy and Preterm Birth: A Population-based Cohort Study,ECreview,excel,excel-column,,,
SCOPUS_ID:85067089244,SCOPUS_ID:85067089244,10.1093/aje/kwz056,Optimism and Healthy Aging in Women and Men,ECreview,excel,excel-column,,,
SCOPUS_ID:0030991841,SCOPUS_ID:0030991841,10.1093/eurpub/7.2.153,Cost-effectiveness of vaccination against pneumococcal pneumonia in The Netherlands,ECreview,excel,excel-column,,,
SCOPUS_ID:84939523052,SCOPUS_ID:84939523052,10.1093/eurpub/cku191,Cybervictimization and somatic and psychological symptoms among Italian middle school students,ECreview,excel,excel-column,,,
SCOPUS_ID:85040537803,SCOPUS_ID:85040537803,10.2105/AJPH.2017.304179,Various Types of Arthritis in the United States: Prevalence and Age-Related Trends From 1999 to 2014,ECreview,excel,excel-column,,,
SCOPUS_ID:7244239176,SCOPUS_ID:7244239176,10.1136/jech.2003.015370,History of addictions.,ECreview,excel,excel-column,,,
SCOPUS_ID:10744220752,SCOPUS_ID:10744220752,10.1016/j.ypmed.2003.08.009,Changes in the nutrient content of school lunches: Results from the Pathways study,ECreview,excel,excel-column,,,
SCOPUS_ID:18444365008,SCOPUS_ID:18444365008,10.1093/ije/dyh377,Pre-hospital coronary care and coronary fatality in the Belfast and Glasgow MONICA populations,ECreview,excel,excel-column,,,
SCOPUS_ID:85131904117,SCOPUS_ID:85131904117,10.1093/ije/dyac049,Decline in attention-deficit hyperactivity disorder traits over the life course in the general population: Trajectories across five population birth cohorts spanning ages 3 to 45 years,ECreview,excel,excel-column,,,
SCOPUS_ID:85163144598,SCOPUS_ID:85163144598,10.1016/j.ypmed.2023.107582,Action recognition for sports combined training based on wearable sensor technology and SVM prediction,ECreview,excel,excel-column,,,
SCOPUS_ID:85053424873,SCOPUS_ID:85053424873,10.1016/S2468-2667(18)30097-5,"The effect of public health-oriented drug law reform on HIV incidence in people who inject drugs in Tijuana, Mexico: an epidemic modelling study",ECreview,excel,excel-column,,,
SCOPUS_ID:0036392038,SCOPUS_ID:0036392038,10.1006/pmed.2002.1064,Clustering of lifestyle risk factors in a general adult population,ECreview,excel,excel-column,,,
SCOPUS_ID:0031925067,SCOPUS_ID:0031925067,10.1093/ije/27.2.222,Morbidity differences by occupational class among men in seven European countries: An application of the Erikson-Goldthorpe social class scheme,ECreview,excel,excel-column,,,
SCOPUS_ID:0027287546,SCOPUS_ID:0027287546,10.1093/oxfordjournals.aje.a116744,Breast cancer risk associated with abnormal cytology in nipple aspirates of breast fluid and prior history of breast biopsy,ECreview,excel,excel-column,,,
SCOPUS_ID:0033230487,SCOPUS_ID:0033230487,10.1016/S0749-3797(99)00087-2,Policy tools for building health education and preventive counseling into managed care,ECreview,excel,excel-column,,,
SCOPUS_ID:84987962219,SCOPUS_ID:84987962219,10.2105/AJPH.2016.303362,Impact of the Berkeley excise tax on sugar-sweetened beverage consumption,ECreview,excel,excel-column,,,
SCOPUS_ID:0028139166,SCOPUS_ID:0028139166,10.1006/pmed.1994.1134,Correlates of healthy eating habits in low-income Black women and Latinas,ECreview,excel,excel-column,,,
SCOPUS_ID:71449114462,SCOPUS_ID:71449114462,10.1093/eurpub/ckp065,Prevalence of family violence in adults and children: Estimates using the capture-recapture method,ECreview,excel,excel-column,,,
SCOPUS_ID:85051131275,SCOPUS_ID:85051131275,10.1016/j.ypmed.2018.08.001,Associations of volumes and patterns of physical activity with metabolic health in children: A multivariate pattern analysis approach,ECreview,excel,excel-column,,,
SCOPUS_ID:17844400812,SCOPUS_ID:17844400812,10.1016/j.ypmed.2004.09.018,Pap smear use in California: Are we closing the racial/ethnic gap?,ECreview,excel,excel-column,,,
SCOPUS_ID:85006166037,SCOPUS_ID:85006166037,10.1016/j.amepre.2016.09.018,Factors Perceived as Influencing Local Health Department Involvement in Mental Health,ECreview,excel,excel-column,,,
SCOPUS_ID:85121236733,SCOPUS_ID:85121236733,10.1093/eurpub/ckab152,Health workforce protection and preparedness during the covid-19 pandemic: A tool for the rapid assessment of EU health systems,ECreview,excel,excel-column,,,
SCOPUS_ID:85131903072,SCOPUS_ID:85131903072,10.1093/ije/dyab204,Pre-eclampsia and risk of early-childhood asthma: A register study with sibling comparison and an exploration of intermediate variables,ECreview,excel,excel-column,,,
SCOPUS_ID:0033568791,SCOPUS_ID:0033568791,10.1093/oxfordjournals.aje.a010053,Breast cancer and oral contraceptive use in Asian-American women,ECreview,excel,excel-column,,,
SCOPUS_ID:0029004262,SCOPUS_ID:0029004262,10.1093/ije/24.supplement_1.s113,The Multifund and outcome research,ECreview,excel,excel-column,,,
SCOPUS_ID:0025573024,SCOPUS_ID:0025573024,10.1093/ije/19.4.953,Habitual dietary intake and glucose tolerance in euglycaemic men: The zutphen study,ECreview,excel,excel-column,,,
SCOPUS_ID:85038614533,SCOPUS_ID:85038614533,10.1016/S2468-2667(17)30222-0,"Prediction of cervical cancer incidence in England, UK, up to 2040, under four scenarios: a modelling study",ECreview,excel,excel-column,,,
SCOPUS_ID:0025894073,SCOPUS_ID:0025894073,10.1093/oxfordjournals.aje.a115913,Environmental contamination in child day-care centers,ECreview,excel,excel-column,,,
SCOPUS_ID:13244252207,SCOPUS_ID:13244252207,10.1093/eurpub/14.4.390,"Sociodemographic and health behaviour factors associated with obesity in adult populations in Estonia, Finland and Lithuania",ECreview,excel,excel-column,,,
SCOPUS_ID:0037564783,SCOPUS_ID:0037564783,10.2105/AJPH.93.6.963,The Efficacy of a Relationship-Based HIV/STD Prevention Program for Heterosexual Couples,ECreview,excel,excel-column,,,
SCOPUS_ID:0030770295,SCOPUS_ID:0030770295,10.1097/00001648-199710000-00006,Dioxin exposure and cancer risk: A 15-year mortality study after the 'Seveso accident',ECreview,excel,excel-column,,,
SCOPUS_ID:84875595220,SCOPUS_ID:84875595220,10.1093/ije/dys222,Evaluation of inconsistency in networks of interventions,ECreview,excel,excel-column,,,
SCOPUS_ID:0036311484,SCOPUS_ID:0036311484,10.2105/AJPH.92.8.1305,Reverberations of family illness: A longitudinal assessment of informal caregiving and mental health status in the nurses' health study,ECreview,excel,excel-column,,,
SCOPUS_ID:77955943594,SCOPUS_ID:77955943594,10.1136/jech.2008.085936,Estimates of sexual partnership dynamics: Extending negative and positive gaps to status lengths,ECreview,excel,excel-column,,,
SCOPUS_ID:0035709540,SCOPUS_ID:0035709540,10.1093/ije/30.6.1233,On the importance-and the unimportance-of birthweight,ECreview,excel,excel-column,,,
SCOPUS_ID:85189664543,SCOPUS_ID:85189664543,10.1093/eurpub/ckae012,Work-family conflicts and sickness absence - a register-linked cohort study among young and early midlife employees,ECreview,excel,excel-column,,,
SCOPUS_ID:85102865519,SCOPUS_ID:85102865519,10.1016/j.amepre.2021.01.006,New NIH Primary and Secondary Prevention Research During 2012â€“2019,ECreview,excel,excel-column,,,
SCOPUS_ID:80955154972,SCOPUS_ID:80955154972,10.1136/jech.2010.117903,"The impact of media reporting of suicide on actual suicides in Taiwan, 2002-05",ECreview,excel,excel-column,,,
SCOPUS_ID:0025919656,SCOPUS_ID:0025919656,10.1093/ije/20.3.770,Response to hepatitis B vaccine in relation to the hepatitis b status of family members,ECreview,excel,excel-column,,,
SCOPUS_ID:0032406779,SCOPUS_ID:0032406779,10.1006/pmed.1998.0393,Pneumococcal vaccination: Perceptions of primary care physicians,ECreview,excel,excel-column,,,
SCOPUS_ID:0030964544,SCOPUS_ID:0030964544,10.1097/00001648-199709000-00005,Circulatory disease mortality in the very elderly,ECreview,excel,excel-column,,,
SCOPUS_ID:85128245159,SCOPUS_ID:85128245159,10.1097/EDE.0000000000001462,Impacts of the Affordable Care Act's Medicaid Expansion on Live Births,ECreview,excel,excel-column,,,
SCOPUS_ID:0026616008,SCOPUS_ID:0026616008,10.1093/ije/21.3.518,Comparison of the incidence of insulin-dependent diabetes mellitus in childhood among five baltic populations during 1983-1988,ECreview,excel,excel-column,,,
SCOPUS_ID:33847343501,SCOPUS_ID:33847343501,10.1093/aje/kwk053,Less subclinical atherosclerosis in Japanese men in Japan than in white men in the United States in the post-world war II birth cohort,ECreview,excel,excel-column,,,
SCOPUS_ID:84868303736,SCOPUS_ID:84868303736,10.1016/j.ypmed.2012.09.008,State legislators' support for evidence-based obesity reduction policies,ECreview,excel,excel-column,,,
SCOPUS_ID:85147783276,SCOPUS_ID:85147783276,10.1093/ije/dyac131,Estimands in cluster-randomized trials: Choosing analyses that answer the right question,ECreview,excel,excel-column,,,
SCOPUS_ID:0028064424,SCOPUS_ID:0028064424,,Correlates of decaffeinated coffee choice,ECreview,excel,excel-column,,,
SCOPUS_ID:85020399454,SCOPUS_ID:85020399454,10.1093/aje/kww208,Spatial Variability in ADHD-Related Behaviors among Children Born to Mothers Residing Near the New Bedford Harbor Superfund Site,ECreview,excel,excel-column,,,
SCOPUS_ID:0001153896,SCOPUS_ID:0001153896,10.1093/eurpub/5.4.269,"The finnmark intervention study: Design, methods and effects of a 2 year community-based intervention",ECreview,excel,excel-column,,,
SCOPUS_ID:0033851958,SCOPUS_ID:0033851958,10.1023/A:1007627332215,"Cancer mortality and exposure to chemical carcinogens in the work place: An ecological study in the Valencian Community, Spain (1981-1995)",ECreview,excel,excel-column,,,
SCOPUS_ID:0034878928,SCOPUS_ID:0034878928,10.1023/A:1010979522339,The distribution in specific IgE and the prevalence of allergic symptoms in 25-64-years old inhabitants of an eastern and a western German city - Results from Augsburg and Erfurt,ECreview,excel,excel-column,,,
SCOPUS_ID:0026616095,SCOPUS_ID:0026616095,10.1093/ije/21.4.745,Epidemiological study of the cardiovascular effects of carbon disulphide,ECreview,excel,excel-column,,,
SCOPUS_ID:85189677574,SCOPUS_ID:85189677574,10.1016/j.amepre.2024.03.009,Veterans Crisis Line Contacts After the 988 Suicide and Crisis Lifeline Rollout,ECreview,excel,excel-column,,,
SCOPUS_ID:84894084234,SCOPUS_ID:84894084234,10.1097/EDE.0000000000000055,The US 2009 A(H1N1) influenza epidemic: Quantifying the impact of school openings on the reproductive number,ECreview,excel,excel-column,,,
SCOPUS_ID:0036070966,SCOPUS_ID:0036070966,10.1136/jech.56.8.569,Employment security and health,ECreview,excel,excel-column,,,
SCOPUS_ID:0027416649,SCOPUS_ID:0027416649,10.1093/oxfordjournals.aje.a116684,Evaluation of a method for detecting aberrations in public health surveillance data,ECreview,excel,excel-column,,,
SCOPUS_ID:0027741421,SCOPUS_ID:0027741421,10.1016/s0749-3797(18)30685-8,The prevalence of smoking and implications for quality of life among the community-based elderly,ECreview,excel,excel-column,,,
SCOPUS_ID:84939627170,SCOPUS_ID:84939627170,10.1093/eurpub/ckv047,Smoking and obesity among pregnant women in Iceland 2001-2010,ECreview,excel,excel-column,,,
SCOPUS_ID:84884134309,SCOPUS_ID:84884134309,10.2105/AJPH.2012.301174,Creating smoke-free places through the un convention on the rights of persons with disabilities,ECreview,excel,excel-column,,,
SCOPUS_ID:0027511505,SCOPUS_ID:0027511505,10.1093/ije/22.1.38,Bladder cancer and coffee consumption in smokers and nonsmokers in spain,ECreview,excel,excel-column,,,
SCOPUS_ID:33749544771,SCOPUS_ID:33749544771,10.1093/eurpub/ckl031,Exploring the relationship between development and road traffic injuries: A case study from India,ECreview,excel,excel-column,,,
SCOPUS_ID:0028968552,SCOPUS_ID:0028968552,10.1136/jech.49.1.28,Social class and preventive health behaviour: A British example,ECreview,excel,excel-column,,,
SCOPUS_ID:2542442659,SCOPUS_ID:2542442659,10.2105/AJPH.94.6.1037,"All-cause and cause-specific mortality by socioeconomic status among employed persons in 27 US states, 1984-1997",ECreview,excel,excel-column,,,
SCOPUS_ID:0034533121,SCOPUS_ID:0034533121,10.1093/ije/29.6.983,Contraceptive and reproductive risk factors for cervical intraepithelial neoplasia in American Indian women,ECreview,excel,excel-column,,,
SCOPUS_ID:34047227129,SCOPUS_ID:34047227129,10.1093/eurpub/ckl067,The synthetic evaluation model for analysis of flooding hazards,ECreview,excel,excel-column,,,
SCOPUS_ID:0036354954,SCOPUS_ID:0036354954,10.1006/pmed.2001.0966,Evolutionary health promotion: A consideration of common counterarguments,ECreview,excel,excel-column,,,
SCOPUS_ID:85122016228,SCOPUS_ID:85122016228,10.1016/j.amepre.2021.10.015,Trend in Blood Pressure Control Post Antihypertensive Drug Initiation in the U.S.,ECreview,excel,excel-column,,,
SCOPUS_ID:0027506448,SCOPUS_ID:0027506448,10.1093/oxfordjournals.aje.a116691,Trends in the incidence of outcomes defining acquired immunodeficiency syndrome (AIDS) in the multicenter AIDS cohort study: 1985-1991,ECreview,excel,excel-column,,,
SCOPUS_ID:56149122495,SCOPUS_ID:56149122495,10.1093/aje/kwn232,"Chronic particulate exposure, mortality, and coronary heart disease in the Nurses' Health Study",ECreview,excel,excel-column,,,
SCOPUS_ID:0030723740,SCOPUS_ID:0030723740,10.1093/oxfordjournals.aje.a009327,Lycopene and myocardial infarction risk in the EURAMIC study,ECreview,excel,excel-column,,,
SCOPUS_ID:79551705779,SCOPUS_ID:79551705779,10.1093/aje/kwq380,Alternative methods of accounting for underreporting and overreporting when measuring dietary intake-obesity relations,ECreview,excel,excel-column,,,
SCOPUS_ID:85084966755,SCOPUS_ID:85084966755,10.1016/j.amepre.2020.03.001,Delayed Homelessness After Military Discharge: Examination of a Sleeper Effect,ECreview,excel,excel-column,,,
SCOPUS_ID:34347243565,SCOPUS_ID:34347243565,10.1136/jech.2006.046706,Helicobacter pylori colonisation and eczema,ECreview,excel,excel-column,,,
SCOPUS_ID:73149116835,SCOPUS_ID:73149116835,10.1016/j.ypmed.2009.08.020,Parks and physical activity: Why are some parks used more than others?,ECreview,excel,excel-column,,,
SCOPUS_ID:84901938888,SCOPUS_ID:84901938888,10.1136/jech-2013-203719,Association of paternal IQ in early adulthood with offspring mortality and hospital admissions for injuries: A cohort study of 503 492 Swedish children,ECreview,excel,excel-column,,,
SCOPUS_ID:0032750226,SCOPUS_ID:0032750226,10.1023/A:1007621514757,Second manifestations of ARTerial disease (SMART) study: Rationale and design,ECreview,excel,excel-column,,,
SCOPUS_ID:84949553579,SCOPUS_ID:84949553579,10.1136/jech-2015-205728,Spatial social polarisation: Using the Index of Concentration at the Extremes jointly for income and race/ethnicity to analyse risk of hypertension,ECreview,excel,excel-column,,,
SCOPUS_ID:84950275878,SCOPUS_ID:84950275878,10.1093/aje/kwv217,A Prospective Study of Mortality and Trauma-Related Risk Factors Among a Nationally Representative Sample of Vietnam Veterans,ECreview,excel,excel-column,,,
SCOPUS_ID:85017097853,SCOPUS_ID:85017097853,10.1093/ije/dyw341,Robust causal inference using directed acyclic graphs: The R package 'dagitty',ECreview,excel,excel-column,,,
SCOPUS_ID:84980416210,SCOPUS_ID:84980416210,10.1097/EDE.0000000000000541,Carryover effects in sibling comparison designs,ECreview,excel,excel-column,,,
SCOPUS_ID:84885855198,SCOPUS_ID:84885855198,10.1016/j.ypmed.2013.08.021,Patient knowledge and beliefs as barriers to extending cervical cancer screening intervals in Federally Qualified Health Centers,ECreview,excel,excel-column,,,
SCOPUS_ID:84949724443,SCOPUS_ID:84949724443,10.1016/j.amepre.2015.06.030,Sustained Waterpipe Tobacco Smoking and Trends over Time,ECreview,excel,excel-column,,,
SCOPUS_ID:2542467881,SCOPUS_ID:2542467881,10.2105/AJPH.94.6.996,"Hepatitis A incidence and hepatitis A vaccination among American Indians and Alaska Natives, 1990-2001",ECreview,excel,excel-column,,,
SCOPUS_ID:85082728040,SCOPUS_ID:85082728040,10.1016/j.ypmed.2020.106063,Higher education associated with better national tetanus vaccination coverage: A population-based assessment,ECreview,excel,excel-column,,,
SCOPUS_ID:68449091255,SCOPUS_ID:68449091255,10.1093/eurpub/ckp033,Social vulnerability and unmet preventive care needs in outpatients of two French public hospitals,ECreview,excel,excel-column,,,
SCOPUS_ID:0033979039,SCOPUS_ID:0033979039,10.2105/AJPH.90.2.188,Thinking about vaginal microbicide testing,ECreview,excel,excel-column,,,
SCOPUS_ID:65249147731,SCOPUS_ID:65249147731,10.1093/aje/kwp012,Validity of maternal recall of preschool diet after 43 years,ECreview,excel,excel-column,,,
SCOPUS_ID:85097398368,SCOPUS_ID:85097398368,10.1136/jech-2020-214063,Feasibility and validity of using death surveillance data and SmartVA for fact and cause of death in clinical trials in rural China: A substudy of the China salt substitute and stroke study (SSaSS),ECreview,excel,excel-column,,,
SCOPUS_ID:85124158582,SCOPUS_ID:85124158582,10.1016/j.ypmed.2022.106977,Physical activity intensity profiles associated with cardiometabolic risk in middle-aged to older men and women,ECreview,excel,excel-column,,,
SCOPUS_ID:85011785098,SCOPUS_ID:85011785098,10.1136/jech-2016-207402,Long-term excess mortality associated with diabetes following acute myocardial infarction: A population-based cohort study,ECreview,excel,excel-column,,,
SCOPUS_ID:85185531973,SCOPUS_ID:85185531973,10.1016/j.ypmed.2024.107888,"Cervical cancer screening activity in the Capital Region of Denmark before, during and after the COVID-19 pandemic",ECreview,excel,excel-column,,,
SCOPUS_ID:85173652220,SCOPUS_ID:85173652220,10.1016/j.ypmed.2023.107724,Longitudinal associations between self-reported sleep duration and cardiometabolic disease risk in corporate executives,ECreview,excel,excel-column,,,
SCOPUS_ID:85135597631,SCOPUS_ID:85135597631,10.1093/aje/kwac070,Life-Course Neighborhood Socioeconomic Status and Cardiovascular Events in Black and White Adults in the Atherosclerosis Risk in Communities Study,ECreview,excel,excel-column,,,
SCOPUS_ID:85138346175,SCOPUS_ID:85138346175,10.1007/s10654-022-00915-z,Years of life lost during the Covid-19 pandemic in Sweden considering variation in life expectancy by level of geriatric care,ECreview,excel,excel-column,,,
SCOPUS_ID:85096152427,SCOPUS_ID:85096152427,10.1093/ije/dyaa081,"Epidemiological and clinical characteristics of 671 COVID-19 patients in Henan Province, China",ECreview,excel,excel-column,,,
SCOPUS_ID:0346749540,SCOPUS_ID:0346749540,10.1093/aje/kwg273,Association between Gestational Diabetes and Pregnancy-induced Hypertension,ECreview,excel,excel-column,,,
SCOPUS_ID:84867000749,SCOPUS_ID:84867000749,10.1093/eurpub/ckr133,Health-care and home-care utilization among frail elderly persons in Belgium,ECreview,excel,excel-column,,,
SCOPUS_ID:84977646347,SCOPUS_ID:84977646347,10.1016/j.ypmed.2016.06.036,From attitude to action: What shapes attitude toward walking to/from school and how does it influence actual behaviors?,ECreview,excel,excel-column,,,
